Latitude,Longitude,QuadKey
53,-160,202113202311200000
53,-159,202113213301310000
53,-158,202113312300300000
52,-168,202120030003222000
52,-167,202120120113332000
52,-166,202120131112322000
51,-168,202120230221022000
51,-167,202120320331132000
51,-166,202120331330122000
52,-165,202121030103232000
52,-164,202121121102222000
51,-165,202121230321032000
51,-164,202121321320022000
50,-168,202122032021020000
50,-167,202122122131130000
50,-166,202122133130120000
49,-168,202122232203020000
49,-167,202122322313130000
49,-166,202122333312120000
50,-165,202123032121030000
50,-164,202123123120020000
49,-165,202123232303030000
49,-164,202123323302020000
52,-163,202130020012332000
52,-162,202130031003322000
52,-161,202130130002232000
51,-163,202130220230132000
51,-162,202130231221122000
51,-161,202130330220032000
52,-160,202131020113222000
52,-159,202131031103332000
52,-158,202131130102322000
51,-160,202131220331022000
51,-159,202131231321132000
51,-158,202131330320122000
50,-163,202132022030130000
50,-162,202132033021120000
50,-161,202132132020030000
49,-163,202132222212130000
49,-162,202132233203120000
49,-161,202132332202030000
50,-160,202133022131020000
50,-159,202133033121130000
50,-158,202133132120120000
49,-160,202133222313020000
49,-159,202133233303130000
49,-158,202133332302120000
48,-180,202200022222202000
48,-179,202200032332312000
48,-178,202200123323302000
48,-177,202201022322212000
48,-176,202201033233202000
48,-175,202201132223312000
47,-180,202202000002020000
47,-179,202202010112130000
47,-178,202202101103120000
46,-180,202202200020022000
46,-179,202202210130132000
46,-178,202202301121122000
47,-177,202203000102030000
47,-176,202203011013020000
47,-175,202203110003130000
46,-177,202203200120032000
46,-176,202203211031022000
46,-175,202203310021132000
48,-174,202210023222302000
48,-173,202210033333212000
48,-172,202210132332202000
48,-171,202211023322312000
48,-170,202211122233302000
48,-169,202211133232212000
47,-174,202212001002120000
47,-173,202212011113030000
47,-172,202212110112020000
46,-174,202212201020122000
46,-173,202212211131032000
46,-172,202212310130022000
47,-171,202213001102130000
47,-170,202213100013120000
47,-169,202213111012030000
46,-171,202213201120132000
46,-170,202213300031122000
46,-169,202213311030032000
45,-180,202220000020220000
45,-179,202220010130330000
45,-178,202220101121320000
44,-180,202220200020220000
44,-179,202220210130330000
44,-178,202220301121320000
45,-177,202221000120230000
45,-176,202221011031220000
45,-175,202221110021330000
44,-177,202221200120230000
44,-176,202221211031220000
44,-175,202221310021330000
43,-180,202222000020002000
43,-179,202222010130112000
43,-178,202222101121102000
42,-180,202222200002000000
42,-179,202222210112110000
41,-180,202222222222022000
41,-179,202222232332132000
42,-178,202222301103100000
41,-178,202222323323122000
43,-177,202223000120012000
43,-176,202223011031002000
43,-175,202223110021112000
42,-177,202223200102010000
42,-176,202223211013000000
41,-177,202223222322032000
41,-176,202223233233022000
42,-175,202223310003110000
41,-175,202223332223132000
45,-174,202230001020320000
45,-173,202230011131230000
45,-172,202230110130220000
44,-174,202230201020320000
44,-173,202230211131230000
44,-172,202230310130220000
45,-171,202231001120330000
45,-170,202231100031320000
45,-169,202231111030230000
44,-171,202231201120330000
44,-170,202231300031320000
44,-169,202231311030230000
43,-174,202232001020102000
43,-173,202232011131012000
43,-172,202232110130002000
42,-174,202232201002100000
42,-173,202232211113010000
41,-174,202232223222122000
41,-173,202232233333032000
42,-172,202232310112000000
41,-172,202232332332022000
43,-171,202233001120112000
43,-170,202233100031102000
43,-169,202233111030012000
42,-171,202233201102110000
41,-171,202233223322132000
42,-170,202233300013100000
42,-169,202233311012010000
41,-170,202233322233122000
41,-169,202233333232032000
48,-168,202300032223202000
48,-167,202300122333312000
48,-166,202300133332302000
48,-165,202301032323212000
48,-164,202301123322202000
47,-168,202302010003020000
47,-167,202302100113130000
47,-166,202302111112120000
46,-168,202302210021022000
46,-167,202302300131132000
46,-166,202302311130122000
47,-165,202303010103030000
47,-164,202303101102020000
46,-165,202303210121032000
46,-164,202303301120022000
48,-163,202310022232312000
48,-162,202310033223302000
48,-161,202310132222212000
48,-160,202311022333202000
48,-159,202311033323312000
48,-158,202311132322302000
47,-163,202312000012130000
47,-162,202312011003120000
47,-161,202312110002030000
46,-163,202312200030132000
46,-162,202312211021122000
46,-161,202312310020032000
47,-160,202313000113020000
47,-159,202313011103130000
47,-158,202313110102120000
46,-160,202313200131022000
46,-159,202313211121132000
46,-158,202313310120122000
45,-168,202320010021220000
45,-167,202320100131330000
45,-166,202320111130320000
44,-168,202320210021220000
44,-167,202320300131330000
44,-166,202320311130320000
45,-165,202321010121230000
45,-164,202321101120220000
44,-165,202321210121230000
44,-164,202321301120220000
43,-168,202322010021002000
43,-167,202322100131112000
43,-166,202322111130102000
42,-168,202322210003000000
41,-168,202322232223022000
42,-167,202322300113110000
42,-166,202322311112100000
41,-167,202322322333132000
41,-166,202322333332122000
43,-165,202323010121012000
43,-164,202323101120002000
42,-165,202323210103010000
41,-165,202323232323032000
42,-164,202323301102000000
41,-164,202323323322022000
45,-163,202330000030330000
45,-162,202330011021320000
45,-161,202330110020230000
44,-163,202330200030330000
44,-162,202330211021320000
44,-161,202330310020230000
45,-160,202331000131220000
45,-159,202331011121330000
45,-158,202331110120320000
44,-160,202331200131220000
44,-159,202331211121330000
44,-158,202331310120320000
43,-163,202332000030112000
43,-162,202332011021102000
43,-161,202332110020012000
42,-163,202332200012110000
42,-162,202332211003100000
41,-163,202332222232132000
41,-162,202332233223122000
42,-161,202332310002010000
41,-161,202332332222032000
43,-160,202333000131002000
43,-159,202333011121112000
43,-158,202333110120102000
42,-160,202333200113000000
42,-159,202333211103110000
41,-160,202333222333022000
41,-159,202333233323132000
42,-158,202333310102100000
41,-158,202333332322122000
55,-157,203000023233011000
55,-156,203000122232001000
55,-155,203000133222111000
55,-154,203001023333101000
55,-153,203001122332011000
55,-152,203001133323001000
54,-157,203002001231031000
54,-156,203002100230021000
54,-155,203002111220131000
53,-157,203002203211211000
53,-156,203002302210201000
53,-155,203002313200311000
54,-154,203003001331121000
54,-153,203003100330031000
54,-152,203003111321021000
53,-154,203003203311301000
53,-153,203003302310211000
53,-152,203003313301201000
55,-151,203010032233111000
55,-150,203010123232101000
55,-149,203011022223011000
55,-148,203011033222001000
55,-147,203011123332111000
54,-151,203012010231131000
54,-150,203012101230121000
53,-151,203012212211311000
53,-150,203012303210301000
54,-149,203013000221031000
54,-148,203013011220021000
54,-147,203013101330131000
53,-149,203013202201211000
53,-148,203013213200201000
53,-147,203013303310311000
52,-157,203020021013233000
52,-156,203020120012223000
52,-155,203020131002333000
51,-157,203020221231033000
51,-156,203020320230023000
51,-155,203020331220133000
52,-154,203021021113323000
52,-153,203021120112233000
52,-152,203021131103223000
51,-154,203021221331123000
51,-153,203021320330033000
51,-152,203021331321023000
50,-157,203022023031031000
50,-156,203022122030021000
50,-155,203022133020131000
49,-157,203022223213031000
49,-156,203022322212021000
49,-155,203022333202131000
50,-154,203023023131121000
50,-153,203023122130031000
50,-152,203023133121021000
49,-154,203023223313121000
49,-153,203023322312031000
49,-152,203023333303021000
52,-151,203030030013333000
52,-150,203030121012323000
51,-151,203030230231133000
51,-150,203030321230123000
52,-149,203031020003233000
52,-148,203031031002223000
52,-147,203031121112333000
51,-149,203031220221033000
51,-148,203031231220023000
51,-147,203031321330133000
50,-151,203032032031131000
50,-150,203032123030121000
49,-151,203032232213131000
49,-150,203032323212121000
50,-149,203033022021031000
50,-148,203033033020021000
50,-147,203033123130131000
49,-149,203033222203031000
49,-148,203033233202021000
49,-147,203033323312131000
55,-146,203100022323101000
55,-145,203100033322011000
55,-144,203100132233001000
55,-143,203101023223111000
55,-142,203101122222101000
55,-141,203101132333011000
54,-146,203102000321121000
54,-145,203102011320031000
54,-144,203102110231021000
53,-146,203102202301301000
53,-145,203102213300211000
53,-144,203102312211201000
54,-143,203103001221131000
54,-142,203103100220121000
54,-141,203103110331031000
53,-143,203103203201311000
53,-142,203103302200301000
53,-141,203103312311211000
55,-140,203110023332001000
55,-139,203110122322111000
55,-138,203110133233101000
55,-137,203111032232011000
55,-136,203111123223001000
54,-140,203112001330021000
54,-139,203112100320131000
54,-138,203112111231121000
53,-140,203112203310201000
53,-139,203112302300311000
53,-138,203112313211301000
54,-137,203113010230031000
54,-136,203113101221021000
53,-137,203113212210211000
53,-136,203113303201201000
52,-146,203120020103323000
52,-145,203120031102233000
52,-144,203120130013223000
51,-146,203120220321123000
51,-145,203120231320033000
51,-144,203120330231023000
52,-143,203121021003333000
52,-142,203121120002323000
52,-141,203121130113233000
51,-143,203121221221133000
51,-142,203121320220123000
51,-141,203121330331033000
50,-146,203122022121121000
50,-145,203122033120031000
50,-144,203122132031021000
49,-146,203122222303121000
49,-145,203122233302031000
49,-144,203122332213021000
50,-143,203123023021131000
50,-142,203123122020121000
50,-141,203123132131031000
49,-143,203123223203131000
49,-142,203123322202121000
49,-141,203123332313031000
52,-140,203130021112223000
52,-139,203130120102333000
52,-138,203130131013323000
51,-140,203130221330023000
51,-139,203130320320133000
51,-138,203130331231123000
52,-137,203131030012233000
52,-136,203131121003223000
51,-137,203131230230033000
51,-136,203131321221023000
50,-140,203132023130021000
50,-139,203132122120131000
50,-138,203132133031121000
49,-140,203132223312021000
49,-139,203132322302131000
49,-138,203132333213121000
50,-137,203133032030031000
50,-136,203133123021021000
49,-137,203133232212031000
49,-136,203133323203021000
48,-157,203200023233213000
48,-156,203200122232203000
48,-155,203200133222313000
48,-154,203201023333303000
48,-153,203201122332213000
48,-152,203201133323203000
47,-157,203202001013031000
47,-156,203202100012021000
47,-155,203202111002131000
46,-157,203202201031033000
46,-156,203202300030023000
46,-155,203202311020133000
47,-154,203203001113121000
47,-153,203203100112031000
47,-152,203203111103021000
46,-154,203203201131123000
46,-153,203203300130033000
46,-152,203203311121023000
48,-151,203210032233313000
48,-150,203210123232303000
48,-149,203211022223213000
48,-148,203211033222203000
48,-147,203211123332313000
47,-151,203212010013131000
47,-150,203212101012121000
46,-151,203212210031133000
46,-150,203212301030123000
47,-149,203213000003031000
47,-148,203213011002021000
47,-147,203213101112131000
46,-149,203213200021033000
46,-148,203213211020023000
46,-147,203213301130133000
45,-157,203220001031231000
45,-156,203220100030221000
45,-155,203220111020331000
44,-157,203220201031231000
44,-156,203220300030221000
44,-155,203220311020331000
45,-154,203221001131321000
45,-153,203221100130231000
45,-152,203221111121221000
44,-154,203221201131321000
44,-153,203221300130231000
44,-152,203221311121221000
43,-157,203222001031013000
43,-156,203222100030003000
43,-155,203222111020113000
42,-157,203222201013011000
41,-157,203222223233033000
42,-156,203222300012001000
42,-155,203222311002111000
41,-156,203222322232023000
41,-155,203222333222133000
43,-154,203223001131103000
43,-153,203223100130013000
43,-152,203223111121003000
42,-154,203223201113101000
41,-154,203223223333123000
42,-153,203223300112011000
42,-152,203223311103001000
41,-153,203223322332033000
41,-152,203223333323023000
45,-151,203230010031331000
45,-150,203230101030321000
44,-151,203230210031331000
44,-150,203230301030321000
45,-149,203231000021231000
45,-148,203231011020221000
45,-147,203231101130331000
44,-149,203231200021231000
44,-148,203231211020221000
44,-147,203231301130331000
43,-151,203232010031113000
43,-150,203232101030103000
42,-151,203232210013111000
41,-151,203232232233133000
42,-150,203232301012101000
41,-150,203232323232123000
43,-149,203233000021013000
43,-148,203233011020003000
43,-147,203233101130113000
42,-149,203233200003011000
42,-148,203233211002001000
41,-149,203233222223033000
41,-148,203233233222023000
42,-147,203233301112111000
41,-147,203233323332133000
48,-146,203300022323303000
48,-145,203300033322213000
48,-144,203300132233203000
48,-143,203301023223313000
48,-142,203301122222303000
48,-141,203301132333213000
47,-146,203302000103121000
47,-145,203302011102031000
47,-144,203302110013021000
46,-146,203302200121123000
46,-145,203302211120033000
46,-144,203302310031023000
47,-143,203303001003131000
47,-142,203303100002121000
47,-141,203303110113031000
46,-143,203303201021133000
46,-142,203303300020123000
46,-141,203303310131033000
48,-140,203310023332203000
48,-139,203310122322313000
48,-138,203310133233303000
48,-137,203311032232213000
48,-136,203311123223203000
47,-140,203312001112021000
47,-139,203312100102131000
47,-138,203312111013121000
46,-140,203312201130023000
46,-139,203312300120133000
46,-138,203312311031123000
47,-137,203313010012031000
47,-136,203313101003021000
46,-137,203313210030033000
46,-136,203313301021023000
45,-146,203320000121321000
45,-145,203320011120231000
45,-144,203320110031221000
44,-146,203320200121321000
44,-145,203320211120231000
44,-144,203320310031221000
45,-143,203321001021331000
45,-142,203321100020321000
45,-141,203321110131231000
44,-143,203321201021331000
44,-142,203321300020321000
44,-141,203321310131231000
43,-146,203322000121103000
43,-145,203322011120013000
43,-144,203322110031003000
42,-146,203322200103101000
42,-145,203322211102011000
41,-146,203322222323123000
41,-145,203322233322033000
42,-144,203322310013001000
41,-144,203322332233023000
43,-143,203323001021113000
43,-142,203323100020103000
43,-141,203323110131013000
42,-143,203323201003111000
41,-143,203323223223133000
42,-142,203323300002101000
42,-141,203323310113011000
41,-142,203323322222123000
41,-141,203323332333033000
45,-140,203330001130221000
45,-139,203330100120331000
45,-138,203330111031321000
44,-140,203330201130221000
44,-139,203330300120331000
44,-138,203330311031321000
45,-137,203331010030231000
45,-136,203331101021221000
44,-137,203331210030231000
44,-136,203331301021221000
43,-140,203332001130003000
43,-139,203332100120113000
43,-138,203332111031103000
42,-140,203332201112001000
41,-140,203332223332023000
42,-139,203332300102111000
42,-138,203332311013101000
41,-139,203332322322133000
41,-138,203332333233123000
43,-137,203333010030013000
43,-136,203333101021003000
42,-137,203333210012011000
41,-137,203333232232033000
42,-136,203333301003001000
41,-136,203333323223023000
66,-135,210000022202000000
66,-134,210000032312110000
66,-133,210000123303100000
66,-132,210001022302010000
66,-131,210001033213000000
66,-130,210001132203110000
65,-135,210002020022222000
65,-134,210002030132332000
65,-133,210002121123322000
65,-132,210003020122232000
65,-131,210003031033222000
65,-130,210003130023332000
66,-129,210010023202100000
66,-128,210010033313010000
66,-127,210010132312000000
66,-126,210011023302110000
66,-125,210011122213100000
66,-124,210011133212010000
65,-129,210012021022322000
65,-128,210012031133232000
65,-127,210012130132222000
65,-126,210013021122332000
65,-125,210013120033322000
65,-124,210013131032232000
64,-135,210020002000220000
64,-134,210020012110330000
64,-133,210020103101320000
63,-135,210020222022220000
63,-134,210020232132330000
63,-133,210020323123320000
64,-132,210021002100230000
64,-131,210021013011220000
64,-130,210021112001330000
63,-132,210021222122230000
63,-131,210021233033220000
63,-130,210021332023330000
62,-135,210022202202000000
62,-134,210022212312110000
62,-133,210022303303100000
62,-132,210023202302010000
62,-131,210023213213000000
62,-130,210023312203110000
64,-129,210030003000320000
64,-128,210030013111230000
64,-127,210030112110220000
63,-129,210030223022320000
63,-128,210030233133230000
63,-127,210030332132220000
64,-126,210031003100330000
64,-125,210031102011320000
64,-124,210031113010230000
63,-126,210031223122330000
63,-125,210031322033320000
63,-124,210031333032230000
62,-129,210032203202100000
62,-128,210032213313010000
62,-127,210032312312000000
62,-126,210033203302110000
62,-125,210033302213100000
62,-124,210033313212010000
66,-123,210100032203000000
66,-122,210100122313110000
66,-121,210100133312100000
66,-120,210101032303010000
66,-119,210101123302000000
65,-123,210102030023222000
65,-122,210102120133332000
65,-121,210102131132322000
65,-120,210103030123232000
65,-119,210103121122222000
66,-118,210110022212110000
66,-117,210110033203100000
66,-116,210110132202010000
66,-115,210111022313000000
66,-114,210111033303110000
66,-113,210111132302100000
65,-118,210112020032332000
65,-117,210112031023322000
65,-116,210112130022232000
65,-115,210113020133222000
65,-114,210113031123332000
65,-113,210113130122322000
64,-123,210120012001220000
64,-122,210120102111330000
64,-121,210120113110320000
63,-123,210120232023220000
63,-122,210120322133330000
63,-121,210120333132320000
64,-120,210121012101230000
64,-119,210121103100220000
63,-120,210121232123230000
63,-119,210121323122220000
62,-123,210122212203000000
62,-122,210122302313110000
62,-121,210122313312100000
62,-120,210123212303010000
62,-119,210123303302000000
64,-118,210130002010330000
64,-117,210130013001320000
64,-116,210130112000230000
63,-118,210130222032330000
63,-117,210130233023320000
63,-116,210130332022230000
64,-115,210131002111220000
64,-114,210131013101330000
64,-113,210131112100320000
63,-115,210131222133220000
63,-114,210131233123330000
63,-113,210131332122320000
62,-118,210132202212110000
62,-117,210132213203100000
62,-116,210132312202010000
62,-115,210133202313000000
62,-114,210133213303110000
62,-113,210133312302100000
61,-135,210200022200202000
61,-134,210200032310312000
61,-133,210200123301302000
61,-132,210201022300212000
61,-131,210201033211202000
61,-130,210201132201312000
60,-135,210202002020222000
60,-134,210202012130332000
60,-133,210202103121322000
59,-135,210202220222220000
59,-134,210202230332330000
59,-133,210202321323320000
60,-132,210203002120232000
60,-131,210203013031222000
60,-130,210203112021332000
59,-132,210203220322230000
59,-131,210203231233220000
59,-130,210203330223330000
61,-129,210210023200302000
61,-128,210210033311212000
61,-127,210210132310202000
61,-126,210211023300312000
61,-125,210211122211302000
61,-124,210211133210212000
60,-129,210212003020322000
60,-128,210212013131232000
60,-127,210212112130222000
59,-129,210212221222320000
59,-128,210212231333230000
59,-127,210212330332220000
60,-126,210213003120332000
60,-125,210213102031322000
60,-124,210213113030232000
59,-126,210213221322330000
59,-125,210213320233320000
59,-124,210213331232230000
58,-135,210220200022020000
58,-134,210220210132130000
58,-133,210220301123120000
58,-132,210221200122030000
58,-131,210221211033020000
58,-130,210221310023130000
57,-135,210222002202202000
57,-134,210222012312312000
57,-133,210222103303302000
56,-135,210222220220222000
56,-134,210222230330332000
56,-133,210222321321322000
57,-132,210223002302212000
57,-131,210223013213202000
57,-130,210223112203312000
56,-132,210223220320232000
56,-131,210223231231222000
56,-130,210223330221332000
58,-129,210230201022120000
58,-128,210230211133030000
58,-127,210230310132020000
58,-126,210231201122130000
58,-125,210231300033120000
58,-124,210231311032030000
57,-129,210232003202302000
57,-128,210232013313212000
57,-127,210232112312202000
56,-129,210232221220322000
56,-128,210232231331232000
56,-127,210232330330222000
57,-126,210233003302312000
57,-125,210233102213302000
57,-124,210233113212212000
56,-126,210233221320332000
56,-125,210233320231322000
56,-124,210233331230232000
61,-123,210300032201202000
61,-122,210300122311312000
61,-121,210300133310302000
61,-120,210301032301212000
61,-119,210301123300202000
60,-123,210302012021222000
60,-122,210302102131332000
60,-121,210302113130322000
59,-123,210302230223220000
59,-122,210302320333330000
59,-121,210302331332320000
60,-120,210303012121232000
60,-119,210303103120222000
59,-120,210303230323230000
59,-119,210303321322220000
61,-118,210310022210312000
61,-117,210310033201302000
61,-116,210310132200212000
61,-115,210311022311202000
61,-114,210311033301312000
61,-113,210311132300302000
60,-118,210312002030332000
60,-117,210312013021322000
60,-116,210312112020232000
59,-118,210312220232330000
59,-117,210312231223320000
59,-116,210312330222230000
60,-115,210313002131222000
60,-114,210313013121332000
60,-113,210313112120322000
59,-115,210313220333220000
59,-114,210313231323330000
59,-113,210313330322320000
58,-123,210320210023020000
58,-122,210320300133130000
58,-121,210320311132120000
58,-120,210321210123030000
58,-119,210321301122020000
57,-123,210322012203202000
57,-122,210322102313312000
57,-121,210322113312302000
56,-123,210322230221222000
56,-122,210322320331332000
56,-121,210322331330322000
57,-120,210323012303212000
57,-119,210323103302202000
56,-120,210323230321232000
56,-119,210323321320222000
58,-118,210330200032130000
58,-117,210330211023120000
58,-116,210330310022030000
58,-115,210331200133020000
58,-114,210331211123130000
58,-113,210331310122120000
57,-118,210332002212312000
57,-117,210332013203302000
57,-116,210332112202212000
56,-118,210332220230332000
56,-117,210332231221322000
56,-116,210332330220232000
57,-115,210333002313202000
57,-114,210333013303312000
57,-113,210333112302302000
56,-115,210333220331222000
56,-114,210333231321332000
56,-113,210333330320322000
66,-112,211000023213011000
66,-111,211000122212001000
66,-110,211000133202111000
66,-109,211001023313101000
66,-108,211001122312011000
66,-107,211001133303001000
65,-112,211002021033233000
65,-111,211002120032223000
65,-110,211002131022333000
65,-109,211003021133323000
65,-108,211003120132233000
65,-107,211003131123223000
66,-106,211010032213111000
66,-105,211010123212101000
66,-104,211011022203011000
66,-103,211011033202001000
66,-102,211011123312111000
65,-106,211012030033333000
65,-105,211012121032323000
65,-104,211013020023233000
65,-103,211013031022223000
65,-102,211013121132333000
64,-112,211020003011231000
64,-111,211020102010221000
64,-110,211020113000331000
63,-112,211020223033231000
63,-111,211020322032221000
63,-110,211020333022331000
64,-109,211021003111321000
64,-108,211021102110231000
64,-107,211021113101221000
63,-109,211021223133321000
63,-108,211021322132231000
63,-107,211021333123221000
62,-112,211022203213011000
62,-111,211022302212001000
62,-110,211022313202111000
62,-109,211023203313101000
62,-108,211023302312011000
62,-107,211023313303001000
64,-106,211030012011331000
64,-105,211030103010321000
63,-106,211030232033331000
63,-105,211030323032321000
64,-104,211031002001231000
64,-103,211031013000221000
64,-102,211031103110331000
63,-104,211031222023231000
63,-103,211031233022221000
63,-102,211031323132331000
62,-106,211032212213111000
62,-105,211032303212101000
62,-104,211033202203011000
62,-103,211033213202001000
62,-102,211033303312111000
66,-101,211100022303101000
66,-100,211100033302011000
66,-99,211100132213001000
66,-98,211101023203111000
66,-97,211101122202101000
66,-96,211101132313011000
65,-101,211102020123323000
65,-100,211102031122233000
65,-99,211102130033223000
65,-98,211103021023333000
65,-97,211103120022323000
65,-96,211103130133233000
66,-95,211110023312001000
66,-94,211110122302111000
66,-93,211110133213101000
66,-92,211111032212011000
66,-91,211111123203001000
65,-95,211112021132223000
65,-94,211112120122333000
65,-93,211112131033323000
65,-92,211113030032233000
65,-91,211113121023223000
64,-101,211120002101321000
64,-100,211120013100231000
64,-99,211120112011221000
63,-101,211120222123321000
63,-100,211120233122231000
63,-99,211120332033221000
64,-98,211121003001331000
64,-97,211121102000321000
64,-96,211121112111231000
63,-98,211121223023331000
63,-97,211121322022321000
63,-96,211121332133231000
62,-101,211122202303101000
62,-100,211122213302011000
62,-99,211122312213001000
62,-98,211123203203111000
62,-97,211123302202101000
62,-96,211123312313011000
64,-95,211130003110221000
64,-94,211130102100331000
64,-93,211130113011321000
63,-95,211130223132221000
63,-94,211130322122331000
63,-93,211130333033321000
64,-92,211131012010231000
64,-91,211131103001221000
63,-92,211131232032231000
63,-91,211131323023221000
62,-95,211132203312001000
62,-94,211132302302111000
62,-93,211132313213101000
62,-92,211133212212011000
62,-91,211133303203001000
61,-112,211200023211213000
61,-111,211200122210203000
61,-110,211200133200313000
61,-109,211201023311303000
61,-108,211201122310213000
61,-107,211201133301203000
60,-112,211202003031233000
60,-111,211202102030223000
60,-110,211202113020333000
59,-112,211202221233231000
59,-111,211202320232221000
59,-110,211202331222331000
60,-109,211203003131323000
60,-108,211203102130233000
60,-107,211203113121223000
59,-109,211203221333321000
59,-108,211203320332231000
59,-107,211203331323221000
61,-106,211210032211313000
61,-105,211210123210303000
61,-104,211211022201213000
61,-103,211211033200203000
61,-102,211211123310313000
60,-106,211212012031333000
60,-105,211212103030323000
59,-106,211212230233331000
59,-105,211212321232321000
60,-104,211213002021233000
60,-103,211213013020223000
60,-102,211213103130333000
59,-104,211213220223231000
59,-103,211213231222221000
59,-102,211213321332331000
58,-112,211220201033031000
58,-111,211220300032021000
58,-110,211220311022131000
58,-109,211221201133121000
58,-108,211221300132031000
58,-107,211221311123021000
57,-112,211222003213213000
57,-111,211222102212203000
57,-110,211222113202313000
56,-112,211222221231233000
56,-111,211222320230223000
56,-110,211222331220333000
57,-109,211223003313303000
57,-108,211223102312213000
57,-107,211223113303203000
56,-109,211223221331323000
56,-108,211223320330233000
56,-107,211223331321223000
58,-106,211230210033131000
58,-105,211230301032121000
58,-104,211231200023031000
58,-103,211231211022021000
58,-102,211231301132131000
57,-106,211232012213313000
57,-105,211232103212303000
56,-106,211232230231333000
56,-105,211232321230323000
57,-104,211233002203213000
57,-103,211233013202203000
57,-102,211233103312313000
56,-104,211233220221233000
56,-103,211233231220223000
56,-102,211233321330333000
61,-101,211300022301303000
61,-100,211300033300213000
61,-99,211300132211203000
61,-98,211301023201313000
61,-97,211301122200303000
61,-96,211301132311213000
60,-101,211302002121323000
60,-100,211302013120233000
60,-99,211302112031223000
59,-101,211302220323321000
59,-100,211302231322231000
59,-99,211302330233221000
60,-98,211303003021333000
60,-97,211303102020323000
60,-96,211303112131233000
59,-98,211303221223331000
59,-97,211303320222321000
59,-96,211303330333231000
61,-95,211310023310203000
61,-94,211310122300313000
61,-93,211310133211303000
61,-92,211311032210213000
61,-91,211311123201203000
60,-95,211312003130223000
60,-94,211312102120333000
60,-93,211312113031323000
59,-95,211312221332221000
59,-94,211312320322331000
59,-93,211312331233321000
60,-92,211313012030233000
60,-91,211313103021223000
59,-92,211313230232231000
59,-91,211313321223221000
58,-101,211320200123121000
58,-100,211320211122031000
58,-99,211320310033021000
58,-98,211321201023131000
58,-97,211321300022121000
58,-96,211321310133031000
57,-101,211322002303303000
57,-100,211322013302213000
57,-99,211322112213203000
56,-101,211322220321323000
56,-100,211322231320233000
56,-99,211322330231223000
57,-98,211323003203313000
57,-97,211323102202303000
57,-96,211323112313213000
56,-98,211323221221333000
56,-97,211323320220323000
56,-96,211323330331233000
58,-95,211330201132021000
58,-94,211330300122131000
58,-93,211330311033121000
58,-92,211331210032031000
58,-91,211331301023021000
57,-95,211332003312203000
57,-94,211332102302313000
57,-93,211332113213303000
56,-95,211332221330223000
56,-94,211332320320333000
56,-93,211332331231323000
57,-92,211333012212213000
57,-91,211333103203203000
56,-92,211333230230233000
56,-91,211333321221223000
55,-135,212000022222000000
55,-134,212000032332110000
55,-133,212000123323100000
55,-132,212001022322010000
55,-131,212001033233000000
55,-130,212001132223110000
54,-135,212002000220020000
54,-134,212002010330130000
54,-133,212002101321120000
53,-135,212002202200200000
53,-134,212002212310310000
53,-133,212002303301300000
54,-132,212003000320030000
54,-131,212003011231020000
54,-130,212003110221130000
53,-132,212003202300210000
53,-131,212003213211200000
53,-130,212003312201310000
55,-129,212010023222100000
55,-128,212010033333010000
55,-127,212010132332000000
55,-126,212011023322110000
55,-125,212011122233100000
55,-124,212011133232010000
54,-129,212012001220120000
54,-128,212012011331030000
54,-127,212012110330020000
53,-129,212012203200300000
53,-128,212012213311210000
53,-127,212012312310200000
54,-126,212013001320130000
54,-125,212013100231120000
54,-124,212013111230030000
53,-126,212013203300310000
53,-125,212013302211300000
53,-124,212013313210210000
52,-135,212020020002222000
52,-134,212020030112332000
52,-133,212020121103322000
51,-135,212020220220022000
51,-134,212020230330132000
51,-133,212020321321122000
52,-132,212021020102232000
52,-131,212021031013222000
52,-130,212021130003332000
51,-132,212021220320032000
51,-131,212021231231022000
51,-130,212021330221132000
50,-135,212022022020020000
50,-134,212022032130130000
50,-133,212022123121120000
49,-135,212022222202020000
49,-134,212022232312130000
49,-133,212022323303120000
50,-132,212023022120030000
50,-131,212023033031020000
50,-130,212023132021130000
49,-132,212023222302030000
49,-131,212023233213020000
49,-130,212023332203130000
52,-129,212030021002322000
52,-128,212030031113232000
52,-127,212030130112222000
51,-129,212030221220122000
51,-128,212030231331032000
51,-127,212030330330022000
52,-126,212031021102332000
52,-125,212031120013322000
52,-124,212031131012232000
51,-126,212031221320132000
51,-125,212031320231122000
51,-124,212031331230032000
50,-129,212032023020120000
50,-128,212032033131030000
50,-127,212032132130020000
49,-129,212032223202120000
49,-128,212032233313030000
49,-127,212032332312020000
50,-126,212033023120130000
50,-125,212033122031120000
50,-124,212033133030030000
49,-126,212033223302130000
49,-125,212033322213120000
49,-124,212033333212030000
55,-123,212100032223000000
55,-122,212100122333110000
55,-121,212100133332100000
55,-120,212101032323010000
55,-119,212101123322000000
54,-123,212102010221020000
54,-122,212102100331130000
54,-121,212102111330120000
53,-123,212102212201200000
53,-122,212102302311310000
53,-121,212102313310300000
54,-120,212103010321030000
54,-119,212103101320020000
53,-120,212103212301210000
53,-119,212103303300200000
55,-118,212110022232110000
55,-117,212110033223100000
55,-116,212110132222010000
55,-115,212111022333000000
55,-114,212111033323110000
55,-113,212111132322100000
54,-118,212112000230130000
54,-117,212112011221120000
54,-116,212112110220030000
53,-118,212112202210310000
